resp_fMRI.keys, resp_fMRI.rt, respBlockInstructions.keys, respBlockInstructions.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, fMRILp.thisRepN, fMRILp.thisTrialN, fMRILp.thisN, fMRILp.thisIndex, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrial, (2, 'RewardTrial'), Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, designDir, k_val, date, expName, frameRate
, , , , 1, 1.2170000000000982, , , , , , , , , , , 0, -1, -1, 0, 2001, 11, 1, 4.371999999999844, 0.0037494710466622803, 0.0028117066259517464, , 2.12578194977, 133.7460000000001, 138.11799999999994, , 25, 30, 1, , 1, 54.54085728653301, 1, 1, 2, 0.615694997617, 0, 1, How to make a phone call?,  Dial numbers., 4, 128.6400000000001, 131.61000000000013, 0, 10, 10, 10, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.5599999999999454, , , , , , , , , , , 0, -1, -1, 0, 2001, 12, 2, 4.253999999999905, 0.0028117066259517464, 0.002108482517142912, , 1.06539659533, 143.57400000000007, 147.82899999999995, , 25, 30, 1, , 6, 78.33117640155692, 1, 1, 2, 1.85881666954, 0, 1, Why get a promotion?,  Achieve success., 3, 139.18499999999995, 142.49800000000005, 0, 11, 11, 11, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.7019999999999982, , , , , , , , , , , 0, -1, -1, 0, 2001, 13, 2, 3.9710000000000036, 0.002108482517142912, 0.0028117066259517464, , 3.25165751717, 157.78999999999996, 161.76099999999997, , 25, 30, 1, , 3, 98.45494822646613, 1, 1, 2, 0.972536618363, 0, 1, How to express a talent?,  Entertain others., 6, 151.0820000000001, 154.53700000000003, 0, 12, 12, 12, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.2059999999999036, , , , , , , , , , , 0, -1, -1, 0, 2001, 14, 1, 3.6039999999998145, 0.0028117066259517464, 0.002108482517142912, , 2.6880595404, 170.1210000000001, 173.72399999999993, , 25, 30, 1, , 7, 79.53117640155686, 1, 1, 2, 0.819213054276, 0, 1, How to read articles?,  Open a magazine., 4, 164.46399999999994, 167.423, 0, 13, 13, 13, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.586999999999989, , , , , , , , , , , 0, -1, -1, 0, 2001, 15, 1, 3.171000000000049, 0.002108482517142912, 0.0015811388300841903, , 4.44223562001, 185.971, 189.14200000000005, , 25, 30, 1, , 9, 105.65494822646608, 1, 1, 2, 0.690185255959, 0, 1, Why give to charity?,  Support a cause., 3, 178.1790000000001, 181.519, 0, 14, 14, 14, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.25, , , , , , , , , , , 0, -1, -1, 0, 2001, 16, 2, 3.5879999999999654, 0.0015811388300841903, 0.002108482517142912, , 1.7724719953, 195.71600000000012, 199.3040000000001, , 25, 30, 1, , 8, 136.091106406735, 1, 1, 2, 1.48388399968, 0, 1, Why dial numbers?,  Make a phone call., 1, 190.9269999999999, 193.93000000000006, 0, 15, 15, 15, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.2000000000000455, , , , , , , , , , , 0, -1, -1, 0, 2001, 17, 2, 2.2690000000000055, 0.002108482517142912, 0.0028117066259517464, , 2.62543229508, 207.529, 209.798, , 25, 30, 1, , 8, 104.45494822646612, 1, 1, 2, 0.526463256999, 0, 1, Why consume caffeine?,  Stay alert., 2, 201.94000000000005, 204.89300000000003, 0, 16, 16, 16, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 0.7170000000000982, , , , , , , , , , , 0, -1, -1, 0, 2001, 18, 1, 2.9859999999998763, 0.0028117066259517464, 0.0037494710466622803, , 0.700527080556, 213.67000000000007, 216.65599999999995, , 25, 30, 1, , 1, 72.33117640155682, 1, 1, 2, 0.618213046635, 0, 1, How to entertain others?,  Write a song., 5, 210.5, 212.96900000000005, 0, 17, 17, 17, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.08400000000006, , , , , , , , , , , 0, -1, -1, 0, 2001, 19, 1, 2.8199999999999363, 0.0037494710466622803, 0.005000000000000001, , 3.38074152237, 226.26700000000005, 229.087, , 25, 30, 1, , 7, 61.74085728653296, 1, 1, 2, 0.75510215144, 0, 1, How to show intellect?,  Share ideas., 6, 220.04300000000012, 222.8800000000001, 0, 18, 18, 18, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 2, 1.2339999999999236, , , , , , , , , , , 0, -1, -1, 0, 2001, 20, 1, 2.40300000000002, 0.005000000000000001, 0.0037494710466622803, , 0.777003893439, 233.64300000000003, 236.04500000000007, , 25, 30, 1, , 2, 42.399999999999984, 1, 1, 2, 0.536733157336, 0, 1, Why save money?,  Get fit., 3, 229.8710000000001, 232.85799999999995, 0, 19, 19, 19, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.4839999999999236, , , , , , , , , , , 0, -1, -1, 0, 2001, 21, 1, 3.137000000000171, 0.0037494710466622803, 0.0028117066259517464, , 1.0982108883, 241.48500000000013, 244.6210000000001, , 25, 30, 1, , 3, 56.94085728653294, 1, 1, 2, 0.820615545648, 0, 1, Why follow recipes?,  Prepare meals., 1, 237.14599999999996, 240.38300000000004, 0, 20, 20, 20, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 2, 1.1329999999998108, , , , , , , , , , , 0, -1, -1, 0, 2001, 22, 2, 2.686000000000149, 0.0028117066259517464, 0.002108482517142912, , 1.20276183198, 249.94399999999996, 252.6300000000001, , 25, 30, 1, , 9, 81.93117640155691, 1, 1, 2, 1.37566815704, 0, 1, How to make a list?,  Throw away trash., 4, 245.83899999999994, 248.7249999999999, 0, 21, 21, 21, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.1730000000000018, , , , , , , , , , , 0, -1, -1, 0, 2001, 23, 1, 2.519999999999982, 0.002108482517142912, 0.0028117066259517464, , 0.670030038064, 256.9180000000001, 259.4380000000001, , 25, 30, 1, , 5, 100.85494822646625, 1, 1, 2, 0.689925824477, 0, 1, How to satisfy hunger?,  Make breakfast., 5, 253.31500000000005, 256.24, 0, 22, 22, 22, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 2, 1.0509999999999309, , , , , , , , , , , 0, -1, -1, 0, 2001, 24, 2, 3.63799999999992, 0.0028117066259517464, 0.0037494710466622803, , 3.09294269187, 268.4480000000001, 272.086, , 25, 30, 1, , 4, 75.93117640155695, 1, 1, 2, 1.46175230566, 0, 1, Why watch television?,  Show competence., 2, 262.5419999999999, 265.345, 0, 23, 23, 23, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.31899999999996, , , , , , , , , , , 0, -1, -1, 0, 2001, 25, 2, 3.4039999999999964, 0.0037494710466622803, 0.005000000000000001, , 3.2228288205, 281.6300000000001, 285.0340000000001, , 25, 30, 1, , 7, 61.74085728653296, 1, 1, 2, 0.516239210815, 0, 1, Why entertain others?,  Express a talent., 3, 275.3230000000001, 278.394, 0, 24, 24, 24, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 0.8160000000000309, , , , , , , , , , , 0, -1, -1, 0, 2001, 26, 2, 2.703999999999951, 0.005000000000000001, 0.006667607160816621, , 0.997691972353, 289.605, 292.30899999999997, , 25, 30, 1, , 8, 49.59999999999999, 1, 1, 2, 0.702424913914, 0, 1, Why lift weights?,  Build muscles., 2, 286.0350000000001, 288.60400000000004, 0, 25, 25, 25, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.0059999999998581, , , , , , , , , , , 0, -1, -1, 0, 2001, 27, 1, 2.8360000000000127, 0.006667607160816621, 0.008891397050194615, , 1.10562918861, 297.298, 300.134, , 25, 30, 1, , 6, 37.19576837329824, 1, 1, 2, 0.600965450385, 0, 1, How to feel well?,  Reduce pain., 6, 293.42599999999993, 296.18499999999995, 0, 26, 26, 26, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.0340000000001055, , , , , , , , , , , 0, -1, -1, 0, 2001, 28, 1, 2.65300000000002, 0.008891397050194615, 0.006667607160816621, , 2.1455285783, 307.2260000000001, 309.87799999999993, , 25, 30, 1, , 9, 33.29365300761394, 1, 1, 2, 1.16189866834, 0, 1, Why open a bottle?,  Consume medicine., 1, 302.28700000000003, 305.0730000000001, 0, 27, 27, 27, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 2, 1.5039999999999054, , , , , , , , , , , 0, -1, -1, 0, 2001, 29, 2, 2.9200000000000728, 0.006667607160816621, 0.008891397050194615, , 3.09686995035, 319.33899999999994, 322.259, , 25, 30, 1, , 4, 34.7957683732982, 1, 1, 2, 0.518038950207, 0, 1, How to make a donation?,  Mix a cocktail., 5, 312.98199999999997, 316.23900000000003, 0, 28, 28, 28, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 0.8679999999999382, , , , , , , , , , , 0, -1, -1, 0, 2001, 30, 1, 2.1519999999998163, 0.008891397050194615, 0.011856868528308277, , 1.025880944, 326.9480000000001, 329.1010000000001, , 25, 30, 1, , 5, 28.493653007613943, 1, 1, 2, 0.797539237199, 0, 1, How to mix a cocktail?,  Stir ingredients., 4, 323.2940000000001, 325.914, 0, 29, 29, 29, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 0.9510000000000218, , , , , , , , , , , 0, -1, -1, 0, 2001, 31, 1, 2.0190000000000055, 0.011856868528308277, 0.015811388300841896, , 1.40874717691, 334.6400000000001, 336.6590000000001, , 25, 30, 1, , 2, 19.26786013714328, 1, 1, 2, 1.01529505511, 0, 1, How to feel sociable?,  Hold a party., 6, 330.519, 333.222, 0, 30, 30, 30, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
, , , , 1, 1.0359999999998308, , , , , , , , , , , 0, -1, -1, 0, 2001, 32, 2, 2.3019999999999072, 0.015811388300841896, 0.021084825171429112, , 1.386128606, 342.249, 344.55099999999993, , 25, 30, 1, , 1, 13.849110640673528, 1, 1, 2, 0.811876956277, 0, 1, How to teach others?,  Give a lecture., 5, 338.0609999999999, 340.84899999999993, 0, 31, 31, 31, 2001, 1, 2, fmri_v120180206140744, 0.005, Tue Feb 06 2018 15:56:01 GMT-0800 (PST), stroop, 60
