resp_fMRI.keys, resp_fMRI.rt, respBlockInstructions.keys, respBlockInstructions.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, fMRILp.thisRepN, fMRILp.thisTrialN, fMRILp.thisN, fMRILp.thisIndex, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrial, (21, 'RewardTrial'), Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, designDir, k_val, date, expName, frameRate
5, 4.647999999999996, 1, 14.497000000000014, 1, 1.3019999999999925, , , , , , , , , , , 0, -1, -1, 0, 2001, 1, 2, 3.537000000000006, 0.01, 0.007498942093324559, , 1.20481235412, 25.161, 28.697000000000003, , 17.684210526315788, 32, 1, , 5, 90, 0, 1, 1, 0.589679879049, 0, 1, Why avoid diseases?,  Live a long life., 3, 20.88900000000001, 23.944000000000017, 0, 0, 0, 0, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 1.7009999999999934, , , , , , , , , , , 0, -1, -1, 0, 2001, 2, 2, 5.0730000000000075, 0.007498942093324559, 0.005623413251903492, , 2.7970225496, 37.757000000000005, 42.83000000000001, , 19.2024861635296, 31, 1, , 5, 90, 0, 1, 1, 1.43243049146, 0, 1, Why use a comb?,  Write a song., 1, 31.5, 34.95400000000001, 0, 1, 1, 1, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 2, 1.625, , , , , , , , , , , 0, -1, -1, 0, 2001, 3, 2, 2.453000000000003, 0.005623413251903492, 0.004216965034285824, , 2.42653210372, 51.072, 53.525000000000006, , 14.335273409826723, 21, 1, , 5, 90, 0, 1, 1, 0.514241655572, 0, 1, How to prepare meals?,  Follow recipes., 4, 45.26600000000002, 48.643, 0, 2, 2, 2, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 2.218999999999994, , , , , , , , , , , 0, -1, -1, 0, 2001, 4, 2, 2.8029999999999973, 0.004216965034285824, 0.0031622776601683807, , 1.61379915631, 60.733000000000004, 63.536, , 28.866642278554593, 39, 1, , 5, 90, 0, 1, 1, 0.542466384375, 0, 1, How to avoid boredom?,  Entertain oneself., 6, 55.143, 59.11500000000001, 0, 3, 3, 3, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 1.0050000000000239, , , , , , , , , , , 0, -1, -1, 0, 2001, 5, 1, 3.3870000000000005, 0.0031622776601683807, 0.0023713737056616562, , 2.51110985225, 71.32900000000001, 74.71600000000001, , 23.72273336950014, 30, 1, , 5, 90, 0, 1, 1, 1.87255628823, 0, 1, Why make breakfast?,  Satisfy hunger., 2, 66.05600000000001, 68.81300000000002, 0, 4, 4, 4, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 2.1019999999999754, , , , , , , , , , , 0, -1, -1, 0, 2001, 6, 1, 2.4529999999999745, 0.0023713737056616562, 0.0017782794100389236, , 2.95967892468, 84.51000000000002, 86.963, , 24.182691334641802, 29, 1, , 5, 90, 0, 1, 1, 0.867849393442, 0, 1, How to write an email?,  Open a browser., 5, 77.686, 81.53999999999999, 0, 5, 5, 5, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 1.884999999999991, , , , , , , , , , , 0, -1, -1, 0, 2001, 7, 1, 3.469999999999999, 0.0017782794100389236, 0.0013335214321633247, , 0.72176622325, 92.06900000000002, 95.53900000000002, , 21.742502861703667, 25, 1, , 5, 90, 0, 1, 1, 0.706760519699, 0, 1, Why use a brush?,  Paint a picture., 1, 87.697, 91.334, 0, 6, 6, 6, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 0.5389999999999873, , , , , , , , , , , 0, -1, -1, 0, 2001, 8, 1, 2.5860000000000127, 0.0013335214321633247, 0.0010000000000000007, , 0.910383930937, 99.661, 102.24700000000001, , 21.5711226755315, 24, 1, , 5, 90, 0, 1, 1, 1.18849127932, 0, 1, Why make a list?,  Plan ahead., 2, 96.457, 98.749, 0, 7, 7, 7, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 0.8810000000000002, , , , , , , , , , , 0, -1, -1, 0, 2001, 9, 2, 3.369999999999976, 0.0010000000000000007, 0.0007498942093324564, , 1.64940819105, 108.18700000000001, 111.55699999999999, , 20.284403669724767, 22, 1, , 5, 90, 0, 1, 1, 1.45291023269, 0, 1, Why make a purchase?,  Satisfy a need., 3, 103.899, 106.535, 0, 8, 8, 8, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 0.6329999999999814, , , , , , , , , , , 0, -1, -1, 0, 2001, 10, 1, 2.920000000000016, 0.0007498942093324564, 0.0005623413251903495, , 3.21634443617, 120.38399999999999, 123.304, , 21.62664519421461, 23, 1, , 5, 90, 0, 1, 1, 1.10404251273, 0, 1, How to save money?,  Clip coupons., 5, 114.77799999999999, 117.16400000000002, 0, 9, 9, 9, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 0.8159999999999741, , , , , , , , , , , 0, -1, -1, 0, 2001, 11, 2, 3.170000000000016, 0.0005623413251903495, 0.0007498942093324564, , 1.81075854656, 129.511, 132.681, , 34.36212935626355, 36, 1, , 5, 90, 0, 1, 1, 0.542793300246, 0, 1, How to show creativity?,  Make art., 6, 125.12300000000002, 127.69199999999998, 0, 10, 10, 10, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 0.8499999999999659, , , , , , , , , , , 0, -1, -1, 0, 2001, 12, 2, 2.269999999999982, 0.0007498942093324564, 0.0005623413251903495, , 2.96110198501, 141.22400000000002, 143.494, , 31.02953440909053, 33, 1, , 5, 90, 0, 1, 1, 0.666182500891, 0, 1, How to watch television?,  Use a remote., 4, 135.65099999999998, 138.254, 0, 11, 11, 11, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
, , , , 1, 1.3840000000000146, , , , , , , , , , , 0, -1, -1, 0, 2001, 13, 1, 3.288000000000011, 0.0005623413251903495, 0.0007498942093324564, , 1.9290575844, 150.501, 153.78900000000002, , 19.09007186459086, 20, 1, , 5, 90, 0, 1, 1, 0.834103862466, 0, 1, Why read articles?,  Gain knowledge., 2, 145.429, 148.566, 0, 12, 12, 12, 2001, 1, 1, fmri_v120180206140744, 0.01, Tue Feb 06 2018 15:30:46 GMT-0800 (PST), stroop, 60
