resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate
5, 1.0319999999999823, 1, 0.8000000000000114, , , , , , , 0, -1, -1, 0, 2000, 1, 2, 0.6330000000000098, 0.01, 0.007498942093324559, , 1.1039073215, 16.347999999999985, 16.980999999999995, , 25, 30, 1, 2, 5, 26, 1, 1, 1, 1.34502269476, 3, Why share ideas?,  Show intellect., 3, 12.676999999999992, 15.228999999999985, 0, 0, 0, 0, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , 2, 0.5670000000000073, , , , , , , 0, -1, -1, 0, 2000, 2, 1, 0.40100000000001046, 0.007498942093324559, 0.01, , 1.07871365773, 22.470999999999975, 22.871999999999986, , 25, 30, 1, 1, 1, 27.870428643266465, 1, 1, 1, 2.38327980452, 28, Why save money?,  Get fit., 3, 19.06699999999998, 21.385999999999996, 0, 1, 1, 1, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 3, 1, 0, 0.01, 0.01, , 1.95895897411, 23.873999999999995, 23.877999999999986, , 25, 30, 1, , 4, 24.8, 1, 1, 1, 1.88003985742, 2, Why throw away trash?,  Make a list., 1, 23.87299999999999, 23.87299999999999, 0, 2, 2, 2, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 4, 1, 0, 0.01, 0.01, , 2.21451099245, 23.87899999999999, 23.879999999999995, , 25, 30, 1, , 7, 28.400000000000023, 1, 1, 1, 1.8811858104, 53, Why dial numbers?,  Make a phone call., 1, 23.877999999999986, 23.87899999999999, 0, 3, 3, 3, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 5, 1, 0, 0.01, 0.01, , 1.24559281856, 23.881, 23.88299999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 1, 1, 1.03997512188, 32, How to read articles?,  Open a magazine., 4, 23.881, 23.881, 0, 4, 4, 4, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 6, 1, 0, 0.01, 0.01, , 2.88357426458, 23.883999999999986, 23.88499999999999, , 25, 30, 1, , 6, 27.200000000000003, 1, 1, 1, 5.46168450577, 20, How to watch television?,  Use a remote., 4, 23.88299999999998, 23.883999999999986, 0, 5, 5, 5, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 7, 2, 0, 0.01, 0.01, , 1.70888830416, 23.887, 23.887999999999977, , 25, 30, 1, , 9, 30.800000000000004, 1, 1, 1, 1.21639389138, 19, How to feel nostalgia?,  Keep a memory., 6, 23.885999999999996, 23.885999999999996, 0, 6, 6, 6, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 8, 1, 0, 0.01, 0.01, , 2.10363239445, 23.889999999999986, 23.891999999999996, , 25, 30, 1, , 8, 29.600000000000005, 1, 1, 1, 1.29616920219, 52, How to support a cause?,  Give to charity., 6, 23.887999999999977, 23.88899999999998, 0, 7, 7, 7, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 9, 2, 0, 0.01, 0.01, , 1.48126731675, 23.893999999999977, 23.894999999999982, , 25, 30, 1, , 2, 22.40000000000002, 1, 1, 1, 1.73128069861, 27, Why participate in class?,  Show intelligence., 2, 23.893, 23.893, 0, 8, 8, 8, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 10, 1, 0.0010000000000047748, 0.01, 0.01, , 1.33590290044, 23.89699999999999, 23.89699999999999, , 25, 30, 1, , 8, 29.600000000000005, 1, 1, 1, 2.38766705377, 46, Why enter a classroom?,  Attend a school., 2, 23.894999999999982, 23.894999999999982, 0, 9, 9, 9, 2000, 1, 1, 0.01, fmri_v220180219183556, 30, Mon Feb 19 2018 20:52:15 GMT-0800 (PST), stroop, 60
