Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrialRanked,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2184,1,R,,,,,0.836102819027,,,,25,30,1,,4,,1,1,3,0.534838113431,0,How to save money?, Clip coupons.,5
2184,2,R,,,,,1.21171967109,,,,25,30,1,,2,,1,1,3,0.534592426026,8,How to build muscles?, Lift weights.,5
2184,3,R,,,,,1.13471270996,,,,25,30,1,,6,,1,1,3,2.68875047438,5,Why raise a hand?, Participate in class.,1
2184,4,R,,,,,2.65574384731,,,,25,30,1,,3,,1,1,3,0.850339000907,7,Why use a brush?, Paint a picture.,1
2184,5,L,,,,,1.09631343052,,,,25,30,1,,5,,1,1,3,0.645891548148,1,How to mix a cocktail?, Stir ingredients.,4
2184,6,L,,,,,4.58377378041,,,,25,30,1,,1,,1,1,3,1.23971254744,4,How to consume caffeine?, Press buttons.,4
2184,7,L,,,,,1.85049583688,,,,25,30,1,,7,,1,1,3,0.747934190781,6,Why get a promotion?, Achieve success.,3
2184,8,L,,,,,2.75875508581,,,,25,30,1,,9,,1,1,3,0.860134956468,11,Why avoid diseases?, Live a long life.,3
2184,9,R,,,,,3.07918919928,,,,25,30,1,,8,,1,1,3,0.634556381339,9,How to show an ability?, Satisfy hunger.,6
2184,10,R,,,,,0.652298951543,,,,25,30,1,,1,,1,1,3,0.550041316322,2,How to feel well?, Reduce pain.,6
2184,11,L,,,,,3.99372684165,,,,25,30,1,,3,,1,1,3,1.60244808605,3,Why make breakfast?, Satisfy hunger.,2
2184,12,L,,,,,0.541311118566,,,,25,30,1,,6,,1,1,3,0.736441518648,10,Why make a phone call?, Contact a friend.,2
