Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrialRanked,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2123,1,R,,,,,0.563730889994,,,,,21,1,,5,90,0,1,3,1.13065193462,10,How to feel well?, Reduce pain.,6
2123,2,R,,,,,0.511937271239,,,,,30,1,,5,90,0,1,3,1.84457485508,2,How to feel connected?, Contact a friend.,6
2123,3,L,,,,,0.839213233064,,,,,38,1,,5,90,0,1,3,1.23327545749,7,How to make a list?, Throw away trash.,4
2123,4,L,,,,,2.46000678607,,,,,37,1,,5,90,0,1,3,0.605133654989,3,How to consume caffeine?, Press buttons.,4
2123,5,L,,,,,2.19274621386,,,,,36,1,,5,90,0,1,3,1.02139068498,6,Why make art?, Show creativity.,3
2123,6,R,,,,,4.38591338021,,,,,29,1,,5,90,0,1,3,1.16398943022,11,Why show courtesy?, Make a friend.,3
2123,7,L,,,,,2.75424718938,,,,,40,1,,5,90,0,1,3,1.53527730083,9,Why consume caffeine?, Stay alert.,2
2123,8,R,,,,,2.84743186259,,,,,34,1,,5,90,0,1,3,0.94150155619,5,Why consume medicine?, Reduce pain.,2
2123,9,R,,,,,1.77891860639,,,,,24,1,,5,90,0,1,3,0.550935627173,1,Why open a bottle?, Consume medicine.,1
2123,10,R,,,,,1.84031429287,,,,,22,1,,5,90,0,1,3,0.573008271591,8,Why turn a doorknob?, Enter a classroom.,1
2123,11,L,,,,,3.87151065976,,,,,27,1,,5,90,0,1,3,0.839365122774,4,How to show intelligence?, Participate in class.,5
2123,12,L,,,,,0.612842251153,,,,,20,1,,5,90,0,1,3,0.674029057124,0,How to save money?, Clip coupons.,5
