Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2007,1,2,,,,,3.94809197917,,,,,20,1,,5,90,0,3,1,0.958620005598,0,How to provide food?, Prepare meals.,5
2007,2,2,,,,,0.531877836755,,,,,29,1,,5,90,0,3,1,0.581396389982,0,How to feel nostalgia?, Keep a memory.,6
2007,3,1,,,,,1.97999673902,,,,,34,1,,5,90,0,3,1,0.521297139032,0,Why drink wine?, Consume alcohol.,2
2007,4,1,,,,,1.66863856001,,,,,26,1,,5,90,0,3,1,0.580368924328,1,Why turn a doorknob?, Enter a classroom.,1
2007,5,2,,,,,2.59478836593,,,,,32,1,,5,90,0,3,1,0.604518439148,0,Why give to charity?, Support a cause.,3
2007,6,1,,,,,2.00514325837,,,,,30,1,,5,90,0,3,1,1.90796248195,0,How to watch television?, Use a remote.,4
2007,7,2,,,,,1.70516947936,,,,,38,1,,5,90,0,3,1,1.20449125068,0,Why open a bottle?, Consume medicine.,1
2007,8,1,,,,,0.559542707854,,,,,36,1,,5,90,0,3,1,0.684715904366,0,How to impress others?, Show intelligence.,6
2007,9,1,,,,,2.05533691919,,,,,28,1,,5,90,0,3,1,0.951936737652,0,How to read articles?, Open a magazine.,4
2007,10,2,,,,,0.813736161321,,,,,35,1,,5,90,0,3,1,0.68006226093,0,Why write a song?, Seek advice.,2
2007,11,1,,,,,1.75508617918,,,,,25,1,,5,90,0,3,1,1.08728853327,0,Why entertain others?, Express a talent.,3
2007,12,1,,,,,1.89596957701,,,,,27,1,,5,90,0,3,1,0.697359695903,0,How to satisfy hunger?, Make breakfast.,5
2007,13,1,,,,,0.571540707549,,,,,39,1,,5,90,0,3,1,1.5475376664,0,How to satisfy a need?, Make a purchase.,6
2007,14,2,,,,,0.625724184126,,,,,22,1,,5,90,0,3,1,0.628506434601,0,Why write an email?, Send a message.,3
2007,15,1,,,,,0.649386907224,,,,,40,1,,5,90,0,3,1,1.02098109904,0,How to give applause?, Clap hands.,4
2007,16,2,,,,,0.806539925066,,,,,37,1,,5,90,0,3,1,1.40768068576,0,Why wear ties?, Dress formally.,1
2007,17,1,,,,,1.68995223818,,,,,21,1,,5,90,0,3,1,0.908710370282,0,How to attend a school?, Enter a classroom.,5
2007,18,2,,,,,0.648303091732,,,,,24,1,,5,90,0,3,1,1.06485062446,0,Why dress formally?, Get a promotion.,2
2007,19,1,,,,,0.781282198772,,,,,33,1,,5,90,0,3,1,1.69106297637,0,How to consume alcohol?, Drink wine.,5
2007,20,2,,,,,0.836155972057,,,,,31,1,,5,90,0,3,1,0.742176192466,0,Why make a phone call?, Contact a friend.,2
2007,21,1,,,,,3.87381703495,,,,,29,1,,5,90,0,3,1,0.988661471036,0,How to dress formally?, Wear ties. ,4
2007,22,2,,,,,2.20649325651,,,,,20,1,,5,90,0,3,1,1.27877659273,0,Why show intelligence?, Impress others.,3
2007,23,2,,,,,0.96925313674,,,,,33,1,,5,90,0,3,1,1.31987389647,0,Why cut paper?, Clip coupons.,1
2007,24,1,,,,,2.71940989074,,,,,27,1,,5,90,0,3,1,0.505669815827,0,How to feel secure?, Save money.,6
2007,25,2,,,,,2.57681036671,,,,,30,1,,5,90,0,3,1,1.85249658316,0,How to spread knowledge?, Teach others.,6
2007,26,2,,,,,0.8434499399,,,,,22,1,,5,90,0,3,1,1.32174830659,0,Why crack eggs?, Make breakfast.,1
2007,27,1,,,,,0.840493159637,,,,,34,1,,5,90,0,3,1,0.811688725091,0,How to make a phone call?, Dial numbers.,4
2007,28,2,,,,,3.82048268469,,,,,39,1,,5,90,0,3,1,0.811722589538,0,How to show ambition?, Serve alcohol.,5
2007,29,1,,,,,3.00585034781,,,,,37,1,,5,90,0,3,1,0.557441111971,0,Why build muscles?, Show humility.,3
2007,30,2,,,,,1.81920464653,,,,,40,1,,5,90,0,3,1,1.04616565133,0,Why write a poem?, Express an idea.,2
2007,31,1,,,,,1.49820667312,,,,,24,1,,5,90,0,3,1,0.957584017249,0,Why contact a friend?, Feel connected.,3
2007,32,1,,,,,4.38152276868,,,,,28,1,,5,90,0,3,1,0.847353958947,0,How to consume medicine?, Take pills. ,4
2007,33,2,,,,,5.47955507214,,,,,26,1,,5,90,0,3,1,2.32809163849,0,Why click a mouse?, Open a browser.,1
2007,34,2,,,,,1.6310000449,,,,,32,1,,5,90,0,3,1,0.829995855635,0,How to gain knowledge?, Read articles.,5
2007,35,2,,,,,1.310065105,,,,,36,1,,5,90,0,3,1,0.69482413773,0,How to feel connected?, Contact a friend.,6
2007,36,1,,,,,3.01737522724,,,,,31,1,,5,90,0,3,1,0.835193487102,0,Why read articles?, Gain knowledge.,2
2007,37,1,,,,,3.66309267173,,,,,38,1,,5,90,0,3,1,0.574631408214,0,How to drink wine?, Open a bottle. ,4
2007,38,2,,,,,1.31517127948,,,,,25,1,,5,90,0,3,1,0.565005626838,0,Why use credit cards?, Go shopping.,1
2007,39,2,,,,,4.75413599589,,,,,35,1,,5,90,0,3,1,0.614021071355,0,Why keep a memory?, Feel nostalgia.,3
2007,40,1,,,,,2.90138727454,,,,,23,1,,5,90,0,3,1,1.30979846727,0,How to avoid mistakes?, Obey laws.,6
