Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2025,1,2,,,,,0.689595026801,,,,,26,1,,5,90,0,1,3,0.542779622984,0,How to write an email?, Open a browser.,5
2025,2,2,,,,,0.769410071277,,,,,31,1,,5,90,0,1,3,1.93569382877,0,Why sign ones name?, Write a check.,1
2025,3,2,,,,,3.3716122938,,,,,37,1,,5,90,0,1,3,0.561078044634,0,How to kill germs?, Wash ones hands.,4
2025,4,2,,,,,0.945853958837,,,,,24,1,,5,90,0,1,3,1.07474941742,0,Why take a picture?, Keep a memory.,2
2025,5,1,,,,,2.80250228915,,,,,22,1,,5,90,0,1,3,1.37756327989,0,Why make art?, Show creativity.,3
2025,6,1,,,,,0.816408072405,,,,,32,1,,5,90,0,1,3,0.715359728459,0,How to feel sociable?, Hold a party.,6
2025,7,2,,,,,0.591927070131,,,,,30,1,,5,90,0,1,3,1.77454468351,0,How to achieve success?, Get a promotion.,6
2025,8,1,,,,,3.02855078176,,,,,34,1,,5,90,0,1,3,0.629526242216,0,Why wear ties?, Dress formally.,1
2025,9,1,,,,,3.642386233,,,,,27,1,,5,90,0,1,3,0.988468653068,0,How to give to charity?, Use a camera.,5
2025,10,1,,,,,1.3146063129,,,,,39,1,,5,90,0,1,3,1.01271507053,0,How to prepare meals?, Follow recipes.,4
2025,11,1,,,,,4.30365096127,,,,,38,1,,5,90,0,1,3,0.705617791926,1,Why show intelligence?, Impress others.,3
2025,12,2,,,,,1.44034181023,,,,,29,1,,5,90,0,1,3,0.699253764797,0,Why use a camera?, Give to charity.,2
