Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2013,1,1,,,,,3.17211220762,,,,,23,1,,5,90,0,2,1,1.46286804886,0,How to drink wine?, Open a bottle. ,4
2013,2,1,,,,,5.45033743454,,,,,38,1,,5,90,0,2,1,0.883997866467,0,Why show appreciation?, Spread joy.,3
2013,3,2,,,,,1.25687495674,,,,,37,1,,5,90,0,2,1,1.36326263124,0,Why make a list?, Plan ahead.,2
2013,4,1,,,,,2.08920611012,,,,,22,1,,5,90,0,2,1,1.05230192212,0,How to satisfy hunger?, Make breakfast.,5
2013,5,1,,,,,1.43890328609,,,,,28,1,,5,90,0,2,1,2.5647415984,0,How to spread joy?, Get a job.,6
2013,6,2,,,,,3.55362832165,,,,,39,1,,5,90,0,2,1,0.683530113427,0,Why point a camera?, Take a picture.,1
2013,7,1,,,,,0.916910324406,,,,,33,1,,5,90,0,2,1,0.526158084439,0,How to express doubt?, Use scissors.,5
2013,8,2,,,,,2.79375675327,,,,,24,1,,5,90,0,2,1,1.36329285071,0,Why make art?, Show creativity.,3
2013,9,2,,,,,1.38691750691,,,,,34,1,,5,90,0,2,1,1.23071989286,0,How to feel well?, Reduce pain.,6
2013,10,1,,,,,0.668652202811,,,,,29,1,,5,90,0,2,1,1.16239921015,0,Why raise a hand?, Participate in class.,1
2013,11,1,,,,,0.998228981795,,,,,20,1,,5,90,0,2,1,1.08906682112,0,Why lift weights?, Build muscles.,2
2013,12,2,,,,,2.15444081751,,,,,35,1,,5,90,0,2,1,1.28737819426,0,How to read articles?, Open a magazine.,4
2013,13,1,,,,,1.06413117271,,,,,25,1,,5,90,0,2,1,0.667858502406,0,How to consume caffeine?, Press buttons.,4
2013,14,1,,,,,2.70612169263,,,,,26,1,,5,90,0,2,1,0.993750056197,0,Why give applause?, Show appreciation.,2
2013,15,2,,,,,1.33904484053,,,,,31,1,,5,90,0,2,1,0.672020354756,0,How to show intelligence?, Participate in class.,5
2013,16,2,,,,,3.21286581807,,,,,21,1,,5,90,0,2,1,0.783718805843,0,How to improve oneself?, Gain knowledge.,6
2013,17,1,,,,,2.7644583431,,,,,40,1,,5,90,0,2,1,0.96961952278,0,Why clap hands?, Give applause.,1
2013,18,1,,,,,1.03171493716,,,,,36,1,,5,90,0,2,1,1.06696389519,0,Why show intelligence?, Impress others.,3
2013,19,2,,,,,1.16728628351,,,,,30,1,,5,90,0,2,1,0.629379395816,0,How to get a degree?, Attend a school.,6
2013,20,1,,,,,1.33949423538,,,,,32,1,,5,90,0,2,1,1.34845384182,0,Why attend a school?, Get a degree.,3
2013,21,1,,,,,1.55227737678,,,,,21,1,,5,90,0,2,1,0.589750075305,0,How to give a lecture?, Brush ones hair.,4
2013,22,1,,,,,4.42319700238,,,,,37,1,,5,90,0,2,1,1.02977092281,0,Why wash ones hands?, Kill germs.,1
2013,23,2,,,,,1.24960434042,,,,,30,1,,5,90,0,2,1,1.57739060079,0,How to consume alcohol?, Drink wine.,5
2013,24,2,,,,,0.912862392795,,,,,27,1,,5,90,0,2,1,0.833239366175,0,Why make a phone call?, Contact a friend.,2
2013,25,1,,,,,2.11972956468,,,,,20,1,,5,90,0,2,1,0.545102542749,0,Why avoid diseases?, Live a long life.,3
2013,26,2,,,,,1.96347745639,,,,,23,1,,5,90,0,2,1,0.596327134319,0,How to participate in class?, Raise a hand.,4
2013,27,2,,,,,1.61427005074,,,,,31,1,,5,90,0,2,1,0.745660503353,0,How to satisfy a need?, Make a purchase.,6
2013,28,1,,,,,4.55249562319,,,,,22,1,,5,90,0,2,1,1.07150149593,0,Why use chalk?, Get fit.,1
2013,29,2,,,,,1.36021749444,,,,,32,1,,5,90,0,2,1,0.560387426581,0,How to build muscles?, Lift weights.,5
2013,30,2,,,,,0.934056393693,,,,,28,1,,5,90,0,2,1,1.33450651213,0,Why watch television?, Show competence.,2
2013,31,1,,,,,3.20784987525,,,,,33,1,,5,90,0,2,1,0.855622990233,0,Why participate in class?, Show intelligence.,2
2013,32,2,,,,,3.35820318172,,,,,34,1,,5,90,0,2,1,0.918579401113,0,How to impress others?, Show intelligence.,6
2013,33,2,,,,,1.38266009862,,,,,29,1,,5,90,0,2,1,0.854909917856,0,How to attend a school?, Enter a classroom.,5
2013,34,2,,,,,2.39889962347,,,,,36,1,,5,90,0,2,1,1.41265236506,0,How to paint a picture?, Use a brush.,4
2013,35,1,,,,,1.22532366182,,,,,24,1,,5,90,0,2,1,0.872705566262,0,Why keep a memory?, Feel nostalgia.,3
2013,36,1,,,,,1.92788475615,,,,,25,1,,5,90,0,2,1,1.32456305571,1,Why open a bottle?, Consume medicine.,1
2013,37,1,,,,,1.56125642361,,,,,35,1,,5,90,0,2,1,1.02231206436,0,Why cut paper?, Clip coupons.,1
2013,38,2,,,,,0.745710104361,,,,,40,1,,5,90,0,2,1,1.42691713713,0,How to express a talent?, Entertain others.,6
2013,39,2,,,,,0.669337649225,,,,,39,1,,5,90,0,2,1,0.687708677908,0,How to clip coupons?, Cut paper.,4
2013,40,2,,,,,2.24645670614,,,,,26,1,,5,90,0,2,1,0.67580011219,0,How to get a promotion?, Arrive on time.,5
