Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2027,1,2,,,,,1.17884623151,,,,,25,1,,5,90,0,3,1,0.724489045381,1,Why provide food?, Help a person.,3
2027,2,1,,,,,4.07593347676,,,,,29,1,,5,90,0,3,1,0.718343780784,0,Why use a remote?, Watch television.,1
2027,3,1,,,,,0.896434350653,,,,,20,1,,5,90,0,3,1,0.602939937549,0,Why drink wine?, Consume alcohol.,2
2027,4,1,,,,,0.897757173755,,,,,39,1,,5,90,0,3,1,1.54834480259,0,How to feel productive?, Finish a job.,6
2027,5,2,,,,,1.50829715201,,,,,23,1,,5,90,0,3,1,0.625280583874,0,How to make a purchase?, Go shopping.,5
2027,6,1,,,,,3.4979011704,,,,,34,1,,5,90,0,3,1,0.682014523453,0,How to clip coupons?, Cut paper.,4
2027,7,2,,,,,0.817090663055,,,,,30,1,,5,90,0,3,1,0.675082819294,0,How to mix a cocktail?, Stir ingredients.,4
2027,8,2,,,,,1.94851868928,,,,,35,1,,5,90,0,3,1,1.21866116116,0,Why show competence?, Pass the time.,3
2027,9,2,,,,,4.12168749718,,,,,28,1,,5,90,0,3,1,1.07069758687,0,How to feel connected?, Contact a friend.,6
2027,10,1,,,,,5.41301011972,,,,,31,1,,5,90,0,3,1,0.836143008558,0,How to satisfy hunger?, Make breakfast.,5
2027,11,1,,,,,0.71778421781,,,,,40,1,,5,90,0,3,1,0.644440588939,0,Why dress formally?, Get a promotion.,2
2027,12,2,,,,,1.66042642829,,,,,36,1,,5,90,0,3,1,0.977465968422,0,Why crack eggs?, Make breakfast.,1
2027,13,2,,,,,2.29872800564,,,,,37,1,,5,90,0,3,1,0.687213368503,0,Why take a picture?, Keep a memory.,2
2027,14,2,,,,,0.761909578301,,,,,32,1,,5,90,0,3,1,1.4131575048,0,Why save money?, Get fit.,3
2027,15,1,,,,,0.786257107542,,,,,24,1,,5,90,0,3,1,0.722959763064,0,How to contact a friend?, Make a phone call.,5
2027,16,1,,,,,1.76964124419,,,,,22,1,,5,90,0,3,1,1.85230613654,0,How to go shopping?, Use credit cards.,4
2027,17,2,,,,,3.41546369791,,,,,38,1,,5,90,0,3,1,0.501034163603,0,How to show creativity?, Make art.,6
2027,18,1,,,,,0.799332283998,,,,,33,1,,5,90,0,3,1,0.674944202415,0,Why open a magazine?, Read articles.,1
2027,19,2,,,,,2.25255985894,,,,,27,1,,5,90,0,3,1,1.47423033787,0,Why contact a friend?, Feel connected.,3
2027,20,1,,,,,1.14050211825,,,,,26,1,,5,90,0,3,1,1.3688771001,0,How to teach others?, Give a lecture.,5
2027,21,1,,,,,3.12403943354,,,,,32,1,,5,90,0,3,1,2.02314277492,0,How to feel secure?, Save money.,6
2027,22,1,,,,,2.85682495096,,,,,36,1,,5,90,0,3,1,0.564560049253,0,Why write a song?, Seek advice.,2
2027,23,2,,,,,0.558421010952,,,,,22,1,,5,90,0,3,1,2.318839834,0,How to give applause?, Clap hands.,4
2027,24,2,,,,,2.170702261,,,,,39,1,,5,90,0,3,1,0.520118136338,0,Why open a bottle?, Consume medicine.,1
2027,25,1,,,,,1.69567896096,,,,,24,1,,5,90,0,3,1,1.32376830929,0,How to give to charity?, Use a camera.,5
2027,26,2,,,,,0.866396500206,,,,,30,1,,5,90,0,3,1,0.846743666865,0,Why reduce pain?, Feel well.,3
2027,27,1,,,,,4.64958827557,,,,,27,1,,5,90,0,3,1,1.05000236742,0,How to open a browser?, Click a mouse.,4
2027,28,1,,,,,0.995138063943,,,,,26,1,,5,90,0,3,1,0.776285100376,0,Why take aspirin?, Serve alcohol.,1
2027,29,1,,,,,2.32001239844,,,,,38,1,,5,90,0,3,1,0.508803445377,0,Why kill germs?, Avoid diseases.,2
2027,30,2,,,,,1.36836187409,,,,,33,1,,5,90,0,3,1,1.47046625513,0,How to spread joy?, Get a job.,6
2027,31,2,,,,,3.79684132503,,,,,20,1,,5,90,0,3,1,1.28857235898,0,Why watch television?, Show competence.,2
2027,32,2,,,,,0.739987305386,,,,,28,1,,5,90,0,3,1,0.641376164543,0,Why share ideas?, Show intellect.,3
2027,33,2,,,,,2.36349728769,,,,,25,1,,5,90,0,3,1,0.849514906041,0,Why throw away trash?, Make a list.,1
2027,34,2,,,,,2.64193071718,,,,,34,1,,5,90,0,3,1,1.09889507083,0,How to attend a school?, Enter a classroom.,5
2027,35,1,,,,,0.602005527159,,,,,40,1,,5,90,0,3,1,0.748601054353,0,How to watch television?, Use a remote.,4
2027,36,2,,,,,1.51345373447,,,,,31,1,,5,90,0,3,1,0.868889816153,0,How to support a cause?, Give to charity.,6
2027,37,1,,,,,3.16461925423,,,,,37,1,,5,90,0,3,1,0.556948152015,0,Why clap hands?, Give applause.,1
2027,38,2,,,,,1.80166358518,,,,,23,1,,5,90,0,3,1,1.04639213793,0,How to feel nostalgia?, Keep a memory.,6
2027,39,1,,,,,1.45495676573,,,,,35,1,,5,90,0,3,1,1.14450692328,0,Why finish a job?, Feel productive.,3
2027,40,1,,,,,1.02804404904,,,,,21,1,,5,90,0,3,1,0.659124447485,0,How to entertain oneself?, Watch television.,5
