Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2001,1,1,,,,,2.22148118606,,,,25,30,1,,5,,1,1,4,0.715636487791,0,Why drink coffee?, Consume caffeine.,1
2001,2,1,,,,,1.17906753255,,,,25,30,1,,6,,1,1,4,1.27030139346,0,How to show intelligence?, Participate in class.,5
2001,3,2,,,,,1.28269774522,,,,25,30,1,,7,,1,1,4,0.709550069787,0,How to watch television?, Use a remote.,4
2001,4,1,,,,,1.61363527783,,,,25,30,1,,1,,1,1,4,0.569694905221,0,Why dress formally?, Get a promotion.,2
2001,5,2,,,,,4.4558082124,,,,25,30,1,,2,,1,1,4,0.821939901725,0,How to feel productive?, Finish a job.,6
2001,6,2,,,,,1.50795198208,,,,25,30,1,,3,,1,1,4,1.00826127001,0,Why satisfy hunger?, Show an ability.,3
2001,7,2,,,,,1.14006404205,,,,25,30,1,,9,,1,1,4,2.05992964317,0,Why show competence?, Pass the time.,3
2001,8,1,,,,,1.2064157471,,,,25,30,1,,4,,1,1,4,0.558731564055,0,Why dial numbers?, Make a phone call.,1
2001,9,2,,,,,1.83393792325,,,,25,30,1,,5,,1,1,4,0.547440185207,0,Why consume caffeine?, Stay alert.,2
2001,10,2,,,,,1.53022746452,,,,25,30,1,,4,,1,1,4,0.538469491268,0,How to avoid diseases?, Kill germs.,5
2001,11,1,,,,,5.11627300456,,,,25,30,1,,7,,1,1,4,1.09764583393,1,How to make a phone call?, Dial numbers.,4
2001,12,1,,,,,1.00796966667,,,,25,30,1,,8,,1,1,4,1.58892359103,0,How to get a degree?, Attend a school.,6
