Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2019,1,2,,,,,5.03774000316,,,,25,30,1,,9,,1,3,2,1.01657529128,0,How to satisfy hunger?, Make breakfast.,5
2019,2,2,,,,,1.57757094477,,,,25,30,1,,4,,1,3,2,1.51961999951,0,Why give a lecture?, Teach others.,2
2019,3,2,,,,,3.93870253192,,,,25,30,1,,2,,1,3,2,2.16181318709,0,Why show appreciation?, Spread joy.,3
2019,4,1,,,,,2.11500049002,,,,25,30,1,,3,,1,3,2,1.05981231292,0,How to feel productive?, Finish a job.,6
2019,5,2,,,,,0.558279834346,,,,25,30,1,,8,,1,3,2,1.21947502932,0,Why follow recipes?, Prepare meals.,1
2019,6,1,,,,,0.787575003679,,,,25,30,1,,6,,1,3,2,0.927704029734,0,How to take a picture?, Point a camera.,4
2019,7,2,,,,,2.87838895085,,,,25,30,1,,5,,1,3,2,1.70127314135,1,How to teach others?, Give a lecture.,5
2019,8,2,,,,,0.753791600536,,,,25,30,1,,1,,1,3,2,0.835721899128,0,Why reduce pain?, Feel well.,3
2019,9,1,,,,,0.773224974872,,,,25,30,1,,2,,1,3,2,0.504863462614,0,How to spread joy?, Get a job.,6
2019,10,2,,,,,1.88066080364,,,,25,30,1,,3,,1,3,2,0.748746501248,0,Why wash ones hands?, Kill germs.,1
2019,11,2,,,,,0.847124764614,,,,25,30,1,,7,,1,3,2,0.850389707319,0,Why make breakfast?, Satisfy hunger.,2
2019,12,2,,,,,1.35558308813,,,,25,30,1,,4,,1,3,2,1.29028308559,0,How to write a song?, Play piano.,4
2019,13,2,,,,,0.912956378253,,,,25,30,1,,8,,1,3,2,0.522192201231,0,Why entertain others?, Express a talent.,3
2019,14,1,,,,,4.65276634802,,,,25,30,1,,9,,1,3,2,0.722157249951,0,Why stir ingredients?, Mix a cocktail.,1
2019,15,2,,,,,2.35269356855,,,,25,30,1,,1,,1,3,2,0.555815451372,0,How to mix a cocktail?, Stir ingredients.,4
2019,16,2,,,,,2.52524577993,,,,25,30,1,,6,,1,3,2,1.47527075738,0,How to satisfy a need?, Make a purchase.,6
2019,17,2,,,,,1.30019839869,,,,25,30,1,,9,,1,3,2,0.593796587758,0,Why open a browser?, Write an email.,2
2019,18,2,,,,,3.15959974159,,,,25,30,1,,3,,1,3,2,0.768470709989,0,How to express doubt?, Use scissors.,5
2019,19,2,,,,,1.6465612919,,,,25,30,1,,4,,1,3,2,0.669650053339,0,How to consume medicine?, Take pills. ,4
2019,20,1,,,,,0.754387969714,,,,25,30,1,,6,,1,3,2,1.15790654916,0,How to impress others?, Show intelligence.,6
2019,21,1,,,,,2.51697965163,,,,25,30,1,,7,,1,3,2,0.632328987435,0,How to show intelligence?, Participate in class.,5
2019,22,1,,,,,1.15920912627,,,,25,30,1,,5,,1,3,2,1.12140347431,0,Why use a brush?, Paint a picture.,1
2019,23,1,,,,,1.21719287501,,,,25,30,1,,1,,1,3,2,1.54649460188,0,Why show intelligence?, Impress others.,3
2019,24,1,,,,,5.06409261465,,,,25,30,1,,2,,1,3,2,0.902302035036,0,Why paint a picture?, Make art.,2
2019,25,2,,,,,0.758643021561,,,,25,30,1,,6,,1,3,2,0.728643193687,0,How to make a list?, Throw away trash.,4
2019,26,2,,,,,0.618423473363,,,,25,30,1,,7,,1,3,2,0.962849143286,0,Why throw away trash?, Make a list.,1
2019,27,1,,,,,2.74593195833,,,,25,30,1,,4,,1,3,2,1.0869459546,0,How to provide food?, Prepare meals.,5
2019,28,1,,,,,3.29811018471,,,,25,30,1,,3,,1,3,2,1.17554181037,0,How to achieve success?, Get a promotion.,6
2019,29,2,,,,,0.83328225757,,,,25,30,1,,9,,1,3,2,0.617840360957,0,Why attend a school?, Get a degree.,3
2019,30,2,,,,,0.52693069077,,,,25,30,1,,2,,1,3,2,1.73319793641,0,Why use a camera?, Give to charity.,2
2019,31,1,,,,,4.56764570424,,,,25,30,1,,1,,1,3,2,1.19745112324,0,Why give applause?, Show appreciation.,2
2019,32,1,,,,,0.849996104611,,,,25,30,1,,8,,1,3,2,0.813434917022,0,How to entertain oneself?, Watch television.,5
2019,33,1,,,,,1.49021329698,,,,25,30,1,,6,,1,3,2,1.06694991279,0,Why finish a job?, Feel productive.,3
2019,34,1,,,,,0.606441218999,,,,25,30,1,,9,,1,3,2,2.34679643908,0,How to lift weights?, Fasten seatbelt.,4
2019,35,1,,,,,2.47534731354,,,,25,30,1,,2,,1,3,2,1.26227017953,0,How to feel connected?, Contact a friend.,6
2019,36,1,,,,,4.34736357505,,,,25,30,1,,1,,1,3,2,0.922612346863,0,Why point a camera?, Take a picture.,1
2019,37,2,,,,,2.60178016916,,,,25,30,1,,8,,1,3,2,0.599183111836,0,Why drink coffee?, Consume caffeine.,1
2019,38,1,,,,,1.65624238427,,,,25,30,1,,4,,1,3,2,0.544081798747,0,Why watch television?, Show competence.,2
2019,39,1,,,,,1.07484273674,,,,25,30,1,,3,,1,3,2,0.661796109835,0,How to contact a friend?, Make a phone call.,5
2019,40,1,,,,,1.96252287135,,,,25,30,1,,7,,1,3,2,0.566576667975,0,Why give to charity?, Support a cause.,3
