Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2004,1,1,,,,,0.954842766396,,,,,39,1,,5,90,0,1,4,0.758479299068,0,Why finish a job?, Feel productive.,3
2004,2,1,,,,,1.2087415678,,,,,22,1,,5,90,0,1,4,0.865471000519,0,How to spread knowledge?, Teach others.,6
2004,3,2,,,,,1.13145345635,,,,,25,1,,5,90,0,1,4,1.25512602905,0,How to participate in class?, Raise a hand.,4
2004,4,2,,,,,2.47635026865,,,,,33,1,,5,90,0,1,4,0.905871191487,0,Why follow recipes?, Prepare meals.,1
2004,5,1,,,,,1.74904750245,,,,,30,1,,5,90,0,1,4,0.755937398704,0,How to contact a friend?, Make a phone call.,5
2004,6,2,,,,,0.516623114073,,,,,31,1,,5,90,0,1,4,0.857308320143,0,Why use a camera?, Give to charity.,2
2004,7,2,,,,,0.909509759349,,,,,26,1,,5,90,0,1,4,0.747302843453,1,Why avoid diseases?, Live a long life.,3
2004,8,1,,,,,1.00873477497,,,,,35,1,,5,90,0,1,4,0.671690157856,0,Why consume caffeine?, Stay alert.,2
2004,9,2,,,,,4.9971308424,,,,,37,1,,5,90,0,1,4,1.00133741048,0,Why use credit cards?, Go shopping.,1
2004,10,2,,,,,5.76393934855,,,,,20,1,,5,90,0,1,4,0.567839972372,0,How to entertain others?, Write a song.,5
2004,11,1,,,,,1.70029436498,,,,,36,1,,5,90,0,1,4,1.69884330243,0,How to show cleanliness?, Write an email.,6
2004,12,1,,,,,1.3571596219,,,,,21,1,,5,90,0,1,4,1.28849995727,0,How to open a browser?, Click a mouse.,4
