Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2009,1,1,,,,,1.63014062988,,,,25,30,1,,2,,1,1,4,0.723782969175,0,How to give applause?, Clap hands.,4
2009,2,1,,,,,0.947119763764,,,,25,30,1,,6,,1,1,4,1.02432478283,0,Why drink wine?, Consume alcohol.,2
2009,3,1,,,,,3.38421464063,,,,25,30,1,,4,,1,1,4,1.04106633484,0,How to show intelligence?, Participate in class.,5
2009,4,2,,,,,4.49951398512,,,,25,30,1,,1,,1,1,4,0.843271254146,0,How to achieve success?, Get a promotion.,6
2009,5,1,,,,,0.743346997284,,,,25,30,1,,7,,1,1,4,0.531138586626,0,Why entertain others?, Express a talent.,3
2009,6,2,,,,,0.517838795754,,,,25,30,1,,3,,1,1,4,0.981850444833,0,Why use chalk?, Get fit.,1
2009,7,2,,,,,5.03581590891,,,,25,30,1,,9,,1,1,4,0.930306926967,0,How to write a song?, Play piano.,4
2009,8,2,,,,,0.603138313296,,,,25,30,1,,8,,1,1,4,0.863745653801,0,Why throw away trash?, Make a list.,1
2009,9,2,,,,,1.32102344391,,,,25,30,1,,9,,1,1,4,1.08002698513,0,Why build muscles?, Show humility.,3
2009,10,2,,,,,0.897910570757,,,,25,30,1,,2,,1,1,4,0.540586234495,0,How to support a cause?, Give to charity.,6
2009,11,1,,,,,2.82400241416,,,,25,30,1,,8,,1,1,4,0.571738737773,0,Why clip coupons?, Save money.,2
2009,12,1,,,,,1.99972270694,,,,25,30,1,,5,,1,1,4,2.42346076982,1,How to avoid diseases?, Kill germs.,5
