Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2027,1,2,,,,,2.40735887193,,,,25,30,1,,3,,1,1,4,0.727901493819,1,How to avoid diseases?, Kill germs.,5
2027,2,1,,,,,1.08173641344,,,,25,30,1,,7,,1,1,4,2.4183018914,0,How to feel secure?, Save money.,6
2027,3,2,,,,,1.7459754033,,,,25,30,1,,6,,1,1,4,1.12033845683,0,Why enter a classroom?, Attend a school.,2
2027,4,1,,,,,1.47676866882,,,,25,30,1,,4,,1,1,4,1.0675698677,0,How to write a check?, Sign ones name.,4
2027,5,1,,,,,1.22501777675,,,,25,30,1,,1,,1,1,4,0.731327990388,0,Why throw away trash?, Make a list.,1
2027,6,2,,,,,3.27019868388,,,,25,30,1,,8,,1,1,4,0.985336937182,0,Why finish a job?, Feel productive.,3
2027,7,1,,,,,3.2801344999,,,,25,30,1,,2,,1,1,4,0.782543107625,0,Why use credit cards?, Go shopping.,1
2027,8,1,,,,,1.19295370958,,,,25,30,1,,5,,1,1,4,1.31229417099,0,Why make breakfast?, Satisfy hunger.,2
2027,9,2,,,,,0.526531557338,,,,25,30,1,,7,,1,1,4,1.10036453396,0,Why give to charity?, Support a cause.,3
2027,10,2,,,,,1.69236343485,,,,25,30,1,,9,,1,1,4,0.850759218267,0,How to give to charity?, Use a camera.,5
2027,11,2,,,,,5.24834554583,,,,25,30,1,,3,,1,1,4,0.64203394004,0,How to read articles?, Open a magazine.,4
2027,12,1,,,,,1.10885481787,,,,25,30,1,,1,,1,1,4,0.719843650134,0,How to impress others?, Show intelligence.,6
