Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2018,1,1,,,,,1.89138047089,,,,25,30,1,,5,,1,1,3,1.2630170278,0,How to show cleanliness?, Write an email.,6
2018,2,1,,,,,2.82699664597,,,,25,30,1,,8,,1,1,3,0.713498152578,1,How to consume caffeine?, Press buttons.,4
2018,3,1,,,,,1.84796668841,,,,25,30,1,,7,,1,1,3,0.660003048869,0,How to teach others?, Give a lecture.,5
2018,4,2,,,,,3.08654609442,,,,25,30,1,,1,,1,1,3,1.79034024102,0,Why finish a job?, Feel productive.,3
2018,5,1,,,,,2.17950089011,,,,25,30,1,,4,,1,1,3,0.557347092495,0,Why click a mouse?, Open a browser.,1
2018,6,1,,,,,1.31060748143,,,,25,30,1,,9,,1,1,3,0.651839107495,0,Why go shopping?, Make a purchase.,2
2018,7,2,,,,,0.856868783097,,,,25,30,1,,6,,1,1,3,0.858620981238,0,How to show creativity?, Make art.,6
2018,8,2,,,,,1.09113776162,,,,25,30,1,,3,,1,1,3,0.891612080841,0,Why show competence?, Pass the time.,3
2018,9,2,,,,,1.17848024176,,,,25,30,1,,3,,1,1,3,0.858830589268,0,Why drink coffee?, Consume caffeine.,1
2018,10,2,,,,,4.53102509942,,,,25,30,1,,6,,1,1,3,0.678253445744,0,How to plan ahead?, Make a list.,5
2018,11,1,,,,,0.564445774584,,,,25,30,1,,4,,1,1,3,0.552741745116,0,Why consume medicine?, Reduce pain.,2
2018,12,2,,,,,2.09459425912,,,,25,30,1,,9,,1,1,3,2.11067809661,0,How to make a phone call?, Dial numbers.,4
