Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2002,1,1,,,,,0.769396183071,,,,25,30,1,,1,,1,1,3,0.572324540556,0,Why write a poem?, Express an idea.,2
2002,2,2,,,,,0.756516399409,,,,25,30,1,,2,,1,1,3,5.87245697502,0,Why make a list?, Plan ahead.,2
2002,3,1,,,,,2.40323482941,,,,25,30,1,,6,,1,1,3,0.514784196708,0,Why dial numbers?, Make a phone call.,1
2002,4,1,,,,,1.99769367732,,,,25,30,1,,4,,1,1,3,2.55746146363,0,Why use credit cards?, Go shopping.,1
2002,5,2,,,,,1.83672870302,,,,25,30,1,,9,,1,1,3,1.99876533056,0,How to show intelligence?, Participate in class.,5
2002,6,1,,,,,3.57022311496,,,,25,30,1,,5,,1,1,3,0.522808850213,1,How to plan ahead?, Make a list.,5
2002,7,2,,,,,0.954858008732,,,,25,30,1,,3,,1,1,3,1.10769049099,0,How to clip coupons?, Cut paper.,4
2002,8,2,,,,,6.10212558245,,,,25,30,1,,8,,1,1,3,2.498969568,0,How to make breakfast?, Crack eggs.,4
2002,9,2,,,,,1.61744569062,,,,25,30,1,,9,,1,1,3,3.02832496195,0,Why entertain others?, Express a talent.,3
2002,10,1,,,,,1.46015415459,,,,25,30,1,,1,,1,1,3,0.703867028311,0,Why hold a party?, Feel sociable.,3
2002,11,1,,,,,0.931487617936,,,,25,30,1,,7,,1,1,3,0.558911098906,0,How to live a long life?, Avoid diseases.,6
2002,12,2,,,,,0.850703894617,,,,25,30,1,,3,,1,1,3,4.93376284864,0,How to show creativity?, Make art.,6
