Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2016,1,1,,,,,1.42086829135,,,,,39,1,,5,90,0,2,2,1.64138390341,1,Why watch television?, Show competence.,2
2016,2,1,,,,,1.11409927743,,,,,40,1,,5,90,0,2,2,2.81481973493,0,Why consume caffeine?, Stay alert.,2
2016,3,1,,,,,1.25256992506,,,,,27,1,,5,90,0,2,2,2.63741736379,0,Why make art?, Show creativity.,3
2016,4,1,,,,,2.32073939867,,,,,38,1,,5,90,0,2,2,1.098208435,0,Why share ideas?, Show intellect.,3
2016,5,2,,,,,2.05397792107,,,,,25,1,,5,90,0,2,2,4.0218484012,0,How to mix a cocktail?, Stir ingredients.,4
2016,6,2,,,,,1.25187537159,,,,,33,1,,5,90,0,2,2,1.48408083119,0,How to paint a picture?, Use a brush.,4
2016,7,2,,,,,1.45914718252,,,,,23,1,,5,90,0,2,2,2.1841639694,0,How to feel productive?, Finish a job.,6
2016,8,2,,,,,1.97287117684,,,,,31,1,,5,90,0,2,2,2.55313854275,0,How to feel connected?, Contact a friend.,6
2016,9,2,,,,,2.0155723079,,,,,24,1,,5,90,0,2,2,1.52126171042,0,How to contact a friend?, Make a phone call.,5
2016,10,1,,,,,1.42394795329,,,,,20,1,,5,90,0,2,2,2.5792706321,0,How to give to charity?, Use a camera.,5
2016,11,2,,,,,1.24838964993,,,,,26,1,,5,90,0,2,2,1.13024027491,0,Why wash ones hands?, Kill germs.,1
2016,12,1,,,,,2.36861162159,,,,,21,1,,5,90,0,2,2,1.46359407671,0,Why stir ingredients?, Mix a cocktail.,1
2016,13,1,,,,,2.62297591967,,,,,28,1,,5,90,0,2,2,2.06304289466,0,Why enter a classroom?, Attend a school.,2
2016,14,1,,,,,2.21947805966,,,,,32,1,,5,90,0,2,2,1.46964028578,0,Why write a song?, Seek advice.,2
2016,15,2,,,,,1.06367770852,,,,,30,1,,5,90,0,2,2,1.68156158253,0,How to give a lecture?, Brush ones hair.,4
2016,16,1,,,,,1.0019943785,,,,,37,1,,5,90,0,2,2,1.06941720614,0,How to clip coupons?, Cut paper.,4
2016,17,2,,,,,1.74878001869,,,,,35,1,,5,90,0,2,2,2.31710113346,0,Why show competence?, Pass the time.,3
2016,18,2,,,,,2.61577253789,,,,,29,1,,5,90,0,2,2,1.39287810385,0,Why show courtesy?, Make a friend.,3
2016,19,2,,,,,2.36392902594,,,,,36,1,,5,90,0,2,2,2.9700019987,0,Why raise a hand?, Participate in class.,1
2016,20,1,,,,,1.05652871893,,,,,34,1,,5,90,0,2,2,1.6966162468,0,Why clap hands?, Give applause.,1
2016,21,1,,,,,1.86898755085,,,,,22,1,,5,90,0,2,2,1.85052608952,0,How to show appreciation?, Give applause.,5
2016,22,2,,,,,1.85773472953,,,,,23,1,,5,90,0,2,2,1.31506991978,0,How to build muscles?, Lift weights.,5
2016,23,2,,,,,2.68397831475,,,,,24,1,,5,90,0,2,2,2.65372031964,0,How to spread knowledge?, Teach others.,6
2016,24,1,,,,,1.49331486681,,,,,38,1,,5,90,0,2,2,1.63386699315,0,How to satisfy a need?, Make a purchase.,6
2016,25,2,,,,,2.06593478541,,,,,29,1,,5,90,0,2,2,1.52445418908,0,How to attend a school?, Enter a classroom.,5
2016,26,2,,,,,2.38861008693,,,,,40,1,,5,90,0,2,2,1.15916314538,0,How to make a donation?, Mix a cocktail.,5
2016,27,1,,,,,2.00200179154,,,,,26,1,,5,90,0,2,2,3.04220944608,0,Why crack eggs?, Make breakfast.,1
2016,28,1,,,,,1.12018314973,,,,,20,1,,5,90,0,2,2,1.52437140298,0,Why use a brush?, Paint a picture.,1
2016,29,1,,,,,2.73240877441,,,,,25,1,,5,90,0,2,2,2.03517657395,0,How to show an ability?, Satisfy hunger.,6
2016,30,2,,,,,1.1578904581,,,,,21,1,,5,90,0,2,2,1.71610075976,0,How to express a talent?, Entertain others.,6
2016,31,1,,,,,3.1713381439,,,,,32,1,,5,90,0,2,2,1.08021074208,0,Why make a purchase?, Satisfy a need.,3
2016,32,2,,,,,2.1294459971,,,,,31,1,,5,90,0,2,2,1.30518253015,0,Why show intelligence?, Impress others.,3
2016,33,2,,,,,3.18775426545,,,,,30,1,,5,90,0,2,2,1.44945644331,0,How to drink wine?, Open a bottle. ,4
2016,34,2,,,,,3.29826020517,,,,,27,1,,5,90,0,2,2,3.74214704554,0,How to go shopping?, Use credit cards.,4
2016,35,1,,,,,4.59479357515,,,,,34,1,,5,90,0,2,2,2.31787483484,0,Why kill germs?, Avoid diseases.,2
2016,36,1,,,,,1.25306555786,,,,,37,1,,5,90,0,2,2,3.40020449482,0,Why clip coupons?, Save money.,2
