Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2027,1,2,,,,,1.71030617182,,,,25,30,1,,1,,1,1,2,2.33087749681,0,Why take a picture?, Keep a memory.,2
2027,2,1,,,,,1.62520554203,,,,25,30,1,,7,,1,1,2,1.49094114622,0,Why go shopping?, Make a purchase.,2
2027,3,2,,,,,1.13037234296,,,,25,30,1,,5,,1,1,2,1.91747254483,0,How to make a list?, Throw away trash.,4
2027,4,2,,,,,1.11942306205,,,,25,30,1,,3,,1,1,2,2.26780367838,0,How to dress formally?, Wear ties. ,4
2027,5,2,,,,,1.11640607007,,,,25,30,1,,2,,1,1,2,2.79545361037,0,Why show appreciation?, Spread joy.,3
2027,6,1,,,,,1.43672129427,,,,25,30,1,,9,,1,1,2,2.8084188698,0,Why give to charity?, Support a cause.,3
2027,7,2,,,,,1.00165076096,,,,25,30,1,,4,,1,1,2,1.20217866073,0,How to get a promotion?, Arrive on time.,5
2027,8,2,,,,,1.36894483078,,,,25,30,1,,6,,1,1,2,2.63205909896,0,How to avoid diseases?, Kill germs.,5
2027,9,2,,,,,1.07429330485,,,,25,30,1,,7,,1,1,2,2.18267846205,0,Why wash ones hands?, Kill germs.,1
2027,10,1,,,,,1.82853238446,,,,25,30,1,,4,,1,1,2,1.02309468897,0,Why dial numbers?, Make a phone call.,1
2027,11,1,,,,,1.49586062058,,,,25,30,1,,2,,1,1,2,2.23959454033,0,How to show an ability?, Satisfy hunger.,6
2027,12,2,,,,,2.81126636113,,,,25,30,1,,8,,1,1,2,1.03691797103,0,How to show creativity?, Make art.,6
2027,13,1,,,,,2.45090709123,,,,25,30,1,,1,,1,1,2,2.67938970122,0,Why use a camera?, Give to charity.,2
2027,14,1,,,,,4.30316728099,,,,25,30,1,,9,,1,1,2,2.43688147501,0,Why give a lecture?, Teach others.,2
2027,15,1,,,,,1.07427690721,,,,25,30,1,,5,,1,1,2,2.59588211468,0,Why follow recipes?, Prepare meals.,1
2027,16,1,,,,,3.68945445364,,,,25,30,1,,3,,1,1,2,2.23942023634,0,Why point a camera?, Take a picture.,1
2027,17,1,,,,,1.34170293534,,,,25,30,1,,7,,1,1,2,1.80966286499,0,How to drink wine?, Open a bottle. ,4
2027,18,1,,,,,5.7323549236,,,,25,30,1,,2,,1,1,2,1.02625566085,0,How to watch television?, Use a remote.,4
2027,19,1,,,,,1.33855748319,,,,25,30,1,,3,,1,1,2,1.81159259054,0,How to live a long life?, Avoid diseases.,6
2027,20,1,,,,,1.36590003486,,,,25,30,1,,4,,1,1,2,2.98121811249,0,How to satisfy a need?, Make a purchase.,6
2027,21,2,,,,,1.9387483683,,,,25,30,1,,8,,1,1,2,2.76956117441,0,How to contact a friend?, Make a phone call.,5
2027,22,2,,,,,2.45038457167,,,,25,30,1,,1,,1,1,2,1.66859466114,0,How to make a donation?, Mix a cocktail.,5
2027,23,2,,,,,1.35496947045,,,,25,30,1,,5,,1,1,2,1.04966772251,0,Why reduce pain?, Feel well.,3
2027,24,2,,,,,1.58234155989,,,,25,30,1,,9,,1,1,2,2.4793860884,0,Why share ideas?, Show intellect.,3
2027,25,1,,,,,1.49883404752,,,,25,30,1,,7,,1,1,2,1.09898912455,0,Why use a brush?, Paint a picture.,1
2027,26,2,,,,,1.09082191116,,,,25,30,1,,2,,1,1,2,1.03999949886,0,Why click a mouse?, Open a browser.,1
2027,27,1,,,,,2.65492404618,,,,25,30,1,,6,,1,1,2,1.6004513216,0,Why consume caffeine?, Stay alert.,2
2027,28,1,,,,,2.7940913234,,,,25,30,1,,8,,1,1,2,3.18903570237,0,Why teach a class?, Obey laws.,2
2027,29,2,,,,,3.24392226802,,,,25,30,1,,9,,1,1,2,1.40486745444,0,How to give a lecture?, Brush ones hair.,4
2027,30,2,,,,,1.90996387956,,,,25,30,1,,3,,1,1,2,1.10722826413,0,How to lift weights?, Fasten seatbelt.,4
2027,31,2,,,,,1.58108084079,,,,25,30,1,,5,,1,1,2,2.22810448361,1,How to reduce worry?, Plan ahead.,6
2027,32,1,,,,,1.66280063122,,,,25,30,1,,4,,1,1,2,1.10339640713,0,How to show humility?, Build muscles.,6
2027,33,2,,,,,3.16743217511,,,,25,30,1,,7,,1,1,2,3.40766229253,0,Why satisfy hunger?, Show an ability.,3
2027,34,1,,,,,1.13693545778,,,,25,30,1,,3,,1,1,2,1.36089735881,0,Why show intelligence?, Impress others.,3
2027,35,2,,,,,2.13771409756,,,,25,30,1,,6,,1,1,2,1.04670880682,0,How to build muscles?, Lift weights.,5
2027,36,1,,,,,2.68271596583,,,,25,30,1,,4,,1,1,2,4.3224623519,0,How to gain knowledge?, Read articles.,5
