Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2002,1,2,,,,,0.844130022972,,,,,40,1,,5,90,0,1,4,4.54575919808,0,How to make art?, Paint a picture.,5
2002,2,1,,,,,0.656248453234,,,,,23,1,,5,90,0,1,4,0.556442692766,0,How to attend a school?, Enter a classroom.,5
2002,3,2,,,,,4.49005229069,,,,,25,1,,5,90,0,1,4,0.954662849369,0,Why clap hands?, Give applause.,1
2002,4,1,,,,,2.55120931762,,,,,32,1,,5,90,0,1,4,1.65262053935,0,Why use a remote?, Watch television.,1
2002,5,2,,,,,1.26482914441,,,,,22,1,,5,90,0,1,4,0.762639017801,0,How to read articles?, Open a magazine.,4
2002,6,2,,,,,0.817598436192,,,,,20,1,,5,90,0,1,4,2.32290582407,0,How to open a browser?, Click a mouse.,4
2002,7,1,,,,,2.32853493905,,,,,29,1,,5,90,0,1,4,4.20540001257,0,How to feel connected?, Contact a friend.,6
2002,8,2,,,,,3.75031541715,,,,,36,1,,5,90,0,1,4,1.14030122404,0,How to spread joy?, Get a job.,6
2002,9,2,,,,,0.521069572376,,,,,37,1,,5,90,0,1,4,1.35493703067,1,Why write an email?, Send a message.,3
2002,10,1,,,,,0.776730119483,,,,,35,1,,5,90,0,1,4,0.548296140567,0,Why show intelligence?, Impress others.,3
2002,11,1,,,,,4.5691782762,,,,,34,1,,5,90,0,1,4,5.50529455589,0,Why kill germs?, Avoid diseases.,2
2002,12,1,,,,,1.4493833831,,,,,26,1,,5,90,0,1,4,1.21508826289,0,Why give a lecture?, Teach others.,2
