Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2019,1,2,,,,,2.89501774569,,,,,34,1,,5,90,0,1,3,2.25545216267,0,How to give applause?, Clap hands.,4
2019,2,2,,,,,0.887315449034,,,,,35,1,,5,90,0,1,3,2.09865264858,0,How to make a list?, Throw away trash.,4
2019,3,2,,,,,1.76702177427,,,,,20,1,,5,90,0,1,3,1.52663183491,0,How to show ambition?, Serve alcohol.,5
2019,4,1,,,,,3.47498178832,,,,,30,1,,5,90,0,1,3,1.95660182899,1,How to satisfy hunger?, Make breakfast.,5
2019,5,1,,,,,1.08252762152,,,,,24,1,,5,90,0,1,3,1.47262903908,0,Why clip coupons?, Save money.,2
2019,6,1,,,,,4.37433139747,,,,,38,1,,5,90,0,1,3,2.93035513577,0,Why go shopping?, Make a purchase.,2
2019,7,1,,,,,0.585383311539,,,,,36,1,,5,90,0,1,3,0.725833426646,0,Why turn a doorknob?, Enter a classroom.,1
2019,8,2,,,,,5.10043771704,,,,,28,1,,5,90,0,1,3,1.07345214816,0,Why throw away trash?, Make a list.,1
2019,9,1,,,,,0.93390093031,,,,,29,1,,5,90,0,1,3,5.21332558725,0,How to reduce worry?, Plan ahead.,6
2019,10,2,,,,,1.99041811845,,,,,23,1,,5,90,0,1,3,1.04275654798,0,How to show humility?, Build muscles.,6
2019,11,1,,,,,0.690842706527,,,,,32,1,,5,90,0,1,3,1.17410077783,0,Why reduce pain?, Feel well.,3
2019,12,2,,,,,0.565459784084,,,,,33,1,,5,90,0,1,3,1.63431372644,0,Why hold a party?, Feel sociable.,3
