Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2009,1,1,,,,,1.51678635296,,,,25,30,1,,5,,1,2,2,2.70241649596,0,How to express doubt?, Use scissors.,5
2009,2,2,,,,,1.75517526622,,,,25,30,1,,9,,1,2,2,1.1462563855,0,How to teach others?, Give a lecture.,5
2009,3,2,,,,,1.81743581726,,,,25,30,1,,6,,1,2,2,1.38172620848,0,Why reduce pain?, Feel well.,3
2009,4,1,,,,,1.45906600233,,,,25,30,1,,8,,1,2,2,2.13067522787,0,Why provide food?, Help a person.,3
2009,5,1,,,,,1.88663143594,,,,25,30,1,,1,,1,2,2,1.58722002798,0,How to dress formally?, Wear ties. ,4
2009,6,1,,,,,1.77375390413,,,,25,30,1,,3,,1,2,2,1.00899816907,0,How to drink wine?, Open a bottle. ,4
2009,7,1,,,,,1.87175621585,,,,25,30,1,,7,,1,2,2,1.08528423892,0,Why use a brush?, Paint a picture.,1
2009,8,2,,,,,1.41659566479,,,,25,30,1,,4,,1,2,2,1.15362103336,0,Why dial numbers?, Make a phone call.,1
2009,9,1,,,,,1.17890641196,,,,25,30,1,,3,,1,2,2,2.00894545759,0,Why give a lecture?, Teach others.,2
2009,10,2,,,,,1.57913226691,,,,25,30,1,,4,,1,2,2,2.19048250298,0,Why watch television?, Show competence.,2
2009,11,2,,,,,1.83831783486,,,,25,30,1,,9,,1,2,2,1.64680246266,0,How to live a long life?, Avoid diseases.,6
2009,12,2,,,,,1.00330676058,,,,25,30,1,,7,,1,2,2,1.09582640717,0,How to avoid boredom?, Entertain oneself.,6
2009,13,2,,,,,1.4140876887,,,,25,30,1,,5,,1,2,2,2.69197437311,0,Why avoid diseases?, Live a long life.,3
2009,14,1,,,,,2.23254684451,,,,25,30,1,,6,,1,2,2,2.72121618721,0,Why plan ahead?, Reduce worry.,3
2009,15,1,,,,,1.44827778551,,,,25,30,1,,8,,1,2,2,1.30820392687,0,How to write a poem?, Grab a pencil.,4
2009,16,2,,,,,3.0799212452,,,,25,30,1,,1,,1,2,2,3.20621513948,0,How to open a browser?, Click a mouse.,4
2009,17,1,,,,,1.02223445724,,,,25,30,1,,1,,1,2,2,2.89628752406,0,Why go shopping?, Make a purchase.,2
2009,18,2,,,,,5.03279625607,,,,25,30,1,,2,,1,2,2,1.38160455459,0,Why write a poem?, Express an idea.,2
2009,19,2,,,,,1.34860504396,,,,25,30,1,,6,,1,2,2,1.41011830785,0,How to avoid mistakes?, Obey laws.,6
2009,20,2,,,,,1.25914433948,,,,25,30,1,,5,,1,2,2,2.30894326578,0,How to achieve success?, Get a promotion.,6
2009,21,2,,,,,1.34895804661,,,,25,30,1,,9,,1,2,2,1.09708143184,0,How to consume alcohol?, Drink wine.,5
2009,22,1,,,,,1.45231019803,,,,25,30,1,,7,,1,2,2,2.15686978325,0,How to contact a friend?, Make a phone call.,5
2009,23,1,,,,,1.18377923812,,,,25,30,1,,8,,1,2,2,1.11819440856,0,Why click a mouse?, Open a browser.,1
2009,24,1,,,,,4.03115247869,,,,25,30,1,,3,,1,2,2,2.0299966069,0,Why drink coffee?, Consume caffeine.,1
2009,25,1,,,,,5.01407038894,,,,25,30,1,,7,,1,2,2,2.57107402565,0,Why use a comb?, Write a song.,1
2009,26,2,,,,,1.42385023384,,,,25,30,1,,3,,1,2,2,1.16838477072,0,Why wash ones hands?, Kill germs.,1
2009,27,2,,,,,2.40148933332,,,,25,30,1,,9,,1,2,2,1.68698118381,0,How to impress others?, Show intelligence.,6
2009,28,1,,,,,4.50969874752,,,,25,30,1,,6,,1,2,2,2.29038291421,0,How to show cleanliness?, Write an email.,6
2009,29,1,,,,,1.50214472572,,,,25,30,1,,8,,1,2,2,3.2029613864,0,How to show appreciation?, Give applause.,5
2009,30,2,,,,,2.1941904751,,,,25,30,1,,4,,1,2,2,1.50995915192,0,How to provide food?, Prepare meals.,5
2009,31,2,,,,,2.38721240453,,,,25,30,1,,2,,1,2,2,2.42443580981,1,Why lift weights?, Build muscles.,2
2009,32,2,,,,,1.58219674568,,,,25,30,1,,1,,1,2,2,1.69094207307,0,Why consume caffeine?, Stay alert.,2
2009,33,2,,,,,1.05619611964,,,,25,30,1,,2,,1,2,2,1.50166163275,0,Why share ideas?, Show intellect.,3
2009,34,1,,,,,2.30129861583,,,,25,30,1,,4,,1,2,2,2.60091742184,0,Why show intelligence?, Impress others.,3
2009,35,1,,,,,1.47234314804,,,,25,30,1,,3,,1,2,2,1.91938993527,0,How to go shopping?, Use credit cards.,4
2009,36,1,,,,,1.38915458315,,,,25,30,1,,7,,1,2,2,5.35293190566,0,How to paint a picture?, Use a brush.,4
