Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2008,1,2,,,,,0.702001301723,,,,,38,1,,5,90,0,1,4,3.28773869351,0,How to provide food?, Prepare meals.,5
2008,2,1,,,,,1.45919687796,,,,,40,1,,5,90,0,1,4,0.853361153256,0,How to gain knowledge?, Read articles.,5
2008,3,1,,,,,1.87095346839,,,,,29,1,,5,90,0,1,4,0.561409852697,0,How to open a browser?, Click a mouse.,4
2008,4,1,,,,,2.63409482748,,,,,28,1,,5,90,0,1,4,3.78392991664,0,How to give a lecture?, Brush ones hair.,4
2008,5,1,,,,,0.926747286473,,,,,23,1,,5,90,0,1,4,0.922101661961,0,Why write a poem?, Express an idea.,2
2008,6,1,,,,,0.809463709896,,,,,24,1,,5,90,0,1,4,4.6907286931,0,Why make a phone call?, Contact a friend.,2
2008,7,2,,,,,4.0530245888,,,,,32,1,,5,90,0,1,4,0.505737390481,0,How to show humility?, Build muscles.,6
2008,8,2,,,,,3.83575730177,,,,,30,1,,5,90,0,1,4,1.86372020289,1,How to feel productive?, Finish a job.,6
2008,9,2,,,,,2.97483675191,,,,,39,1,,5,90,0,1,4,1.20268357825,0,Why throw away trash?, Make a list.,1
2008,10,2,,,,,1.04999949156,,,,,25,1,,5,90,0,1,4,0.815097636302,0,Why wear ties?, Dress formally.,1
2008,11,2,,,,,2.80484123121,,,,,37,1,,5,90,0,1,4,2.89941658496,0,Why show appreciation?, Spread joy.,3
2008,12,1,,,,,0.736224425694,,,,,22,1,,5,90,0,1,4,2.46149814307,0,Why entertain others?, Express a talent.,3
