Subject,Trial,SSonLorR,RT,startingK,endingK,TrialStart,ITI,choiceUp,choiceMade,TrialOver,SSamount,LLamount,Condition,Choice,SSdelay,LLdelay,salienceCondition,day,runid,TaskInterval,RewardTrial,Construal_QuestionText,Construal_AnswerText,Construal_Condition
2008,1,1,,,,,0.615826480883,,,,25,30,1,,6,,1,1,3,1.71080714483,0,Why give applause?, Show appreciation.,2
2008,2,2,,,,,5.72212657961,,,,25,30,1,,3,,1,1,3,2.00749718166,0,Why open a browser?, Write an email.,2
2008,3,1,,,,,2.14352367496,,,,25,30,1,,2,,1,1,3,0.870799290851,0,Why avoid diseases?, Live a long life.,3
2008,4,1,,,,,0.512360361732,,,,25,30,1,,1,,1,1,3,2.70710585208,1,Why save money?, Get fit.,3
2008,5,2,,,,,1.98236333624,,,,25,30,1,,4,,1,1,3,0.769326844372,0,How to get a promotion?, Arrive on time.,5
2008,6,2,,,,,0.737960672032,,,,25,30,1,,9,,1,1,3,1.54002407293,0,How to avoid diseases?, Kill germs.,5
2008,7,2,,,,,0.554389567859,,,,25,30,1,,7,,1,1,3,5.20545139841,0,How to support a cause?, Give to charity.,6
2008,8,2,,,,,5.4495297126,,,,25,30,1,,5,,1,1,3,1.35087958888,0,How to reduce worry?, Plan ahead.,6
2008,9,1,,,,,0.636820249069,,,,25,30,1,,3,,1,1,3,0.69287203389,0,Why follow recipes?, Prepare meals.,1
2008,10,2,,,,,3.18374705828,,,,25,30,1,,6,,1,1,3,3.63259100954,0,Why take aspirin?, Serve alcohol.,1
2008,11,1,,,,,1.85174640888,,,,25,30,1,,4,,1,1,3,1.07272375441,0,How to dress formally?, Wear ties. ,4
2008,12,1,,,,,1.44457722492,,,,25,30,1,,1,,1,1,3,1.6353909871,0,How to drink wine?, Open a bottle. ,4
